"source_file","export_month","trade_date","hour_index","hour_window","raw_value","raw_unit_label","contains_credentials"
"1、交易计算表4月.xls","2026-04","2026-04-14","17","16:00-17:00","84870","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-14","18","17:00-18:00","92367","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-14","19","18:00-19:00","94719","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-14","20","19:00-20:00","93805","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-14","21","20:00-21:00","72866","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-14","22","21:00-22:00","80628","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-14","23","22:00-23:00","71398","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-14","24","23:00-24:00","59264","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","1","00:00-01:00","28818","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","2","01:00-02:00","34903","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","3","02:00-03:00","29620","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","4","03:00-04:00","28133","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","5","04:00-05:00","34636","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","6","05:00-06:00","45763","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","7","06:00-07:00","68314","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","8","07:00-08:00","98640","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","9","08:00-09:00","88228","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","10","09:00-10:00","96955","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","11","10:00-11:00","76638","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","12","11:00-12:00","79025","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","13","12:00-13:00","82350","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","14","13:00-14:00","86558","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","15","14:00-15:00","72693","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","16","15:00-16:00","83235","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","17","16:00-17:00","80518","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","18","17:00-18:00","102878","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","19","18:00-19:00","88210","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","20","19:00-20:00","95756","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","21","20:00-21:00","80659","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","22","21:00-22:00","68817","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","23","22:00-23:00","74759","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-13","24","23:00-24:00","47523","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","1","00:00-01:00","43301","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","2","01:00-02:00","24546","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","3","02:00-03:00","33816","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","4","03:00-04:00","25130","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","5","04:00-05:00","32747","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","6","05:00-06:00","48620","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","7","06:00-07:00","67964","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","8","07:00-08:00","71956","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","9","08:00-09:00","79388","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","10","09:00-10:00","81081","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","11","10:00-11:00","93382","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","12","11:00-12:00","81564","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","13","12:00-13:00","78071","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","14","13:00-14:00","93446","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","15","14:00-15:00","75975","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","16","15:00-16:00","80390","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","17","16:00-17:00","93729","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","18","17:00-18:00","84189","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","19","18:00-19:00","84078","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","20","19:00-20:00","91528","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","21","20:00-21:00","80591","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","22","21:00-22:00","71002","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","23","22:00-23:00","83024","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-12","24","23:00-24:00","65341","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","1","00:00-01:00","36543","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","2","01:00-02:00","34694","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","3","02:00-03:00","34541","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","4","03:00-04:00","23297","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","5","04:00-05:00","41388","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","6","05:00-06:00","36810","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","7","06:00-07:00","67454","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","8","07:00-08:00","86111","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","9","08:00-09:00","77558","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","10","09:00-10:00","84098","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","11","10:00-11:00","80586","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","12","11:00-12:00","82907","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","13","12:00-13:00","90941","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","14","13:00-14:00","78400","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","15","14:00-15:00","92030","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","16","15:00-16:00","82185","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","17","16:00-17:00","87575","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","18","17:00-18:00","90462","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","19","18:00-19:00","79141","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","20","19:00-20:00","88253","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","21","20:00-21:00","89348","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","22","21:00-22:00","76049","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","23","22:00-23:00","86050","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-11","24","23:00-24:00","59299","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","1","00:00-01:00","23714","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","2","01:00-02:00","48232","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","3","02:00-03:00","21979","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","4","03:00-04:00","28749","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","5","04:00-05:00","38787","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","6","05:00-06:00","44829","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","7","06:00-07:00","68622","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","8","07:00-08:00","91575","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","9","08:00-09:00","104520","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","10","09:00-10:00","78016","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","11","10:00-11:00","83139","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","12","11:00-12:00","77094","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","13","12:00-13:00","91456","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","14","13:00-14:00","76568","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","15","14:00-15:00","77963","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","16","15:00-16:00","80268","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","17","16:00-17:00","91615","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","18","17:00-18:00","92998","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","19","18:00-19:00","97555","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","20","19:00-20:00","86801","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","21","20:00-21:00","84404","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","22","21:00-22:00","77056","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","23","22:00-23:00","77365","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-10","24","23:00-24:00","52568","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","1","00:00-01:00","31629","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","2","01:00-02:00","28365","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","3","02:00-03:00","26339","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","4","03:00-04:00","40768","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","5","04:00-05:00","25810","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","6","05:00-06:00","44601","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","7","06:00-07:00","83313","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","8","07:00-08:00","82201","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","9","08:00-09:00","88018","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","10","09:00-10:00","96695","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","11","10:00-11:00","78608","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","12","11:00-12:00","82522","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","13","12:00-13:00","79107","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","14","13:00-14:00","80767","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","15","14:00-15:00","82179","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","16","15:00-16:00","76259","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","17","16:00-17:00","94029","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","18","17:00-18:00","85428","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","19","18:00-19:00","97580","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","20","19:00-20:00","91958","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","21","20:00-21:00","69948","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","22","21:00-22:00","79795","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","23","22:00-23:00","76818","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-09","24","23:00-24:00","49696","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","1","00:00-01:00","32380","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","2","01:00-02:00","35209","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","3","02:00-03:00","24923","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","4","03:00-04:00","31158","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","5","04:00-05:00","35750","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","6","05:00-06:00","41458","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","7","06:00-07:00","80181","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","8","07:00-08:00","78346","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","9","08:00-09:00","102753","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","10","09:00-10:00","89588","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","11","10:00-11:00","75255","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","12","11:00-12:00","77602","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","13","12:00-13:00","82743","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","14","13:00-14:00","80385","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","15","14:00-15:00","87238","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","16","15:00-16:00","72058","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","17","16:00-17:00","90740","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","18","17:00-18:00","86017","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","19","18:00-19:00","99243","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","20","19:00-20:00","89269","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","21","20:00-21:00","80630","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","22","21:00-22:00","70744","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","23","22:00-23:00","79101","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-08","24","23:00-24:00","46476","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","1","00:00-01:00","39337","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","2","01:00-02:00","35404","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","3","02:00-03:00","18073","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","4","03:00-04:00","42310","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","5","04:00-05:00","25761","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","6","05:00-06:00","48325","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","7","06:00-07:00","77359","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","8","07:00-08:00","81029","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","9","08:00-09:00","97310","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","10","09:00-10:00","85991","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","11","10:00-11:00","81904","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","12","11:00-12:00","74417","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","13","12:00-13:00","80775","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","14","13:00-14:00","82874","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","15","14:00-15:00","76441","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","16","15:00-16:00","85985","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","17","16:00-17:00","76917","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","18","17:00-18:00","93672","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","19","18:00-19:00","98036","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","20","19:00-20:00","87190","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","21","20:00-21:00","85951","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","22","21:00-22:00","72656","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","23","22:00-23:00","70024","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-07","24","23:00-24:00","50668","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-06","1","00:00-01:00","31496","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
"1、交易计算表4月.xls","2026-04","2026-04-06","2","01:00-02:00","30547","原表标题写“兆瓦时”，但日行数值疑似 kWh 级别，未自动换算","False"
